# x_b f_b(xb) f_b_ohne(xb)
0.000171787 0 8.58928e-05
0.000171986 0 8.59923e-05
0.000172185 0 8.60918e-05
0.000172384 0 8.61913e-05
0.000172583 0 8.62908e-05
0.000172782 0 8.63903e-05
0.000172981 0 8.64898e-05
0.00017318 0 8.65893e-05
0.000173379 0 8.66888e-05
0.000173578 0 8.67883e-05
0.000173777 0 8.68878e-05
0.000173976 0 8.69873e-05
0.000174175 0 8.70868e-05
0.000174374 0 8.71863e-05
0.000174573 0 8.72858e-05
0.000174772 0 8.73853e-05
0.000174971 0 8.74848e-05
0.00017517 0 8.75843e-05
0.000175369 0 8.76838e-05
0.000175568 0 8.77833e-05
0.000175767 0 8.78828e-05
0.000175966 0 8.79823e-05
0.000176165 0 8.80818e-05
0.000176364 0 8.81813e-05
0.000176563 0 8.82808e-05
0.000176762 0 8.83803e-05
0.000176961 0 8.84798e-05
0.00017716 0 8.85793e-05
0.000177359 0 8.86788e-05
0.000177558 0 8.87783e-05
0.000177757 0 8.88778e-05
0.000177956 0 8.89773e-05
0.000178155 0 8.90768e-05
0.000178354 0 8.91763e-05
0.000178553 0 8.92758e-05
0.000178752 0 8.93753e-05
0.000178951 0 8.94748e-05
0.00017915 0 8.95743e-05
0.000179349 0 8.96738e-05
0.000179548 0 8.97733e-05
0.000179747 0 8.98728e-05
0.000179946 0 8.99723e-05
0.000180145 0 9.00718e-05
0.000180344 0 9.01713e-05
0.000180543 0 9.02708e-05
0.000180742 0 9.03703e-05
0.000180941 0 9.04698e-05
0.00018114 0 9.05693e-05
0.000181339 0 9.06688e-05
0.000181538 0 9.07683e-05
0.000181737 0 9.08678e-05
0.000181936 0 9.09673e-05
0.000182135 0 9.10668e-05
0.000182334 0 9.11663e-05
0.000182533 0 9.12658e-05
0.000182732 0 9.13653e-05
0.000182931 0 9.14648e-05
0.00018313 0 9.15643e-05
0.000183329 0 9.16638e-05
0.000183528 0 9.17633e-05
0.000183727 0 9.18628e-05
0.000183926 0 9.19623e-05
0.000184125 0 9.20618e-05
0.000184324 0 9.21613e-05
0.000184523 0 9.22608e-05
0.000184722 0 9.23603e-05
0.000184921 0 9.24598e-05
0.00018512 0 9.25593e-05
0.000185319 0 9.26588e-05
0.000185518 0 9.27583e-05
0.000185717 0 9.28578e-05
0.000185916 0 9.29573e-05
0.000186115 0 9.30568e-05
0.000186314 0 9.31563e-05
0.000186513 0 9.32558e-05
0.000186712 0 9.33553e-05
0.000186911 0 9.34547e-05
0.00018711 0 9.35542e-05
0.000187309 0 9.36537e-05
0.000187508 0 9.37532e-05
0.000187707 0 9.38527e-05
0.000187906 0 9.39522e-05
0.000188105 0 9.40517e-05
0.000188304 0 9.41512e-05
0.000188503 0 9.42507e-05
0.000188702 0 9.43502e-05
0.000188901 0 9.44497e-05
0.0001891 0 9.45492e-05
0.000189299 0 9.46487e-05
0.000189498 0 9.47482e-05
0.000189697 0 9.48477e-05
0.000189896 0 9.49472e-05
0.000190095 0 9.50467e-05
0.000190294 0 9.51462e-05
0.000190493 0 9.52457e-05
0.000190692 0 9.53452e-05
0.000190891 0 9.54447e-05
0.00019109 0 9.55442e-05
0.000191289 0 9.56437e-05
0.000191488 0 9.57432e-05
0.000191687 0 9.58427e-05
0.000191886 0 9.59422e-05
0.000192085 0 9.60417e-05
0.000192284 0 9.61412e-05
0.000192483 0 9.62407e-05
0.000192682 0 9.63402e-05
0.000192881 0 9.64397e-05
0.00019308 0 9.65392e-05
0.000193279 0 9.66387e-05
0.000193478 0 9.67382e-05
0.000193677 0 9.68377e-05
0.000193876 0 9.69372e-05
0.000194075 0 9.70367e-05
0.000194274 0 9.71362e-05
0.000194473 0 9.72357e-05
0.000194672 0 9.73352e-05
0.000194871 0 9.74347e-05
0.00019507 0 9.75342e-05
0.000195269 0 9.76337e-05
0.000195468 0 9.77332e-05
0.000195667 0 9.78327e-05
0.000195866 0 9.79322e-05
0.000196065 0 9.80317e-05
0.000196264 0 9.81312e-05
0.000196463 0 9.82307e-05
0.000196662 0 9.83302e-05
0.000196861 0 9.84297e-05
0.00019706 0 9.85292e-05
0.000197259 0 9.86287e-05
0.000197458 0 9.87282e-05
0.000197657 0 9.88277e-05
0.000197856 0 9.89272e-05
0.000198055 0 9.90267e-05
0.000198254 0 9.91262e-05
0.000198453 0 9.92257e-05
0.000198652 0 9.93252e-05
0.000198851 0 9.94247e-05
0.00019905 0 9.95242e-05
0.000199249 0 9.96237e-05
0.000199448 0 9.97232e-05
0.000199647 0 9.98227e-05
0.000199846 0 9.99222e-05
0.000200045 0 0.000100022
0.000200244 0 0.000100121
0.000200443 0 0.000100221
0.000200642 0 0.00010032
0.000200841 0 0.00010042
0.00020104 0 0.000100519
0.000201239 0 0.000100619
0.000201438 0 0.000100718
0.000201637 0 0.000100818
0.000201836 0 0.000100917
0.000202035 0 0.000101017
0.000202234 0 0.000101116
0.000202433 0 0.000101216
0.000202632 0 0.000101315
0.000202831 0 0.000101415
0.00020303 0 0.000101514
0.000203229 0 0.000101614
0.000203428 0 0.000101713
0.000203627 0 0.000101813
0.000203826 0 0.000101912
0.000204025 0 0.000102012
0.000204224 0 0.000102111
0.000204423 0 0.000102211
0.000204622 0 0.00010231
0.000204821 0 0.00010241
0.00020502 0 0.000102509
0.000205219 0 0.000102609
0.000205418 0 0.000102708
0.000205617 0 0.000102808
0.000205816 0 0.000102907
0.000206015 0 0.000103007
0.000206214 0 0.000103106
0.000206413 0 0.000103206
0.000206612 0 0.000103305
0.000206811 0 0.000103405
0.00020701 0 0.000103504
0.000207209 0 0.000103604
0.000207408 0 0.000103703
0.000207607 0 0.000103803
0.000207806 0 0.000103902
0.000208005 0 0.000104002
0.000208204 0 0.000104101
0.000208403 0 0.000104201
0.000208602 0 0.0001043
0.000208801 0 0.0001044
0.000209 0 0.000104499
0.000209199 0 0.000104599
0.000209398 0 0.000104698
0.000209597 0 0.000104798
0.000209796 0 0.000104897
0.000209995 0 0.000104997
0.000210194 0 0.000105096
0.000210393 0 0.000105196
0.000210592 0 0.000105295
0.000210791 0 0.000105395
0.00021099 0 0.000105494
0.000211189 0 0.000105594
0.000211388 0 0.000105693
0.000211587 0 0.000105793
0.000211786 0 0.000105892
0.000211985 0 0.000105992
0.000212184 0 0.000106091
0.000212383 0 0.000106191
0.000212582 0 0.00010629
0.000212781 0 0.00010639
0.00021298 0 0.000106489
0.000213179 0 0.000106589
0.000213378 0 0.000106688
0.000213577 0 0.000106788
0.000213776 0 0.000106887
0.000213975 0 0.000106987
0.000214174 0 0.000107086
0.000214373 0 0.000107186
0.000214572 0 0.000107285
0.000214771 0 0.000107385
0.00021497 0 0.000107484
0.000215169 0 0.000107584
0.000215368 0 0.000107683
0.000215567 0 0.000107783
0.000215766 0 0.000107882
0.000215965 0 0.000107982
0.000216164 0 0.000108081
0.000216363 0 0.000108181
0.000216562 0 0.00010828
0.000216761 0 0.00010838
0.00021696 0 0.000108479
0.000217159 0 0.000108579
0.000217358 0 0.000108678
0.000217557 0 0.000108778
0.000217756 0 0.000108877
0.000217955 0 0.000108977
0.000218154 0 0.000109076
0.000218353 0 0.000109176
0.000218552 0 0.000109275
0.000218751 0 0.000109375
0.00021895 0 0.000109474
0.000219149 0 0.000109574
0.000219348 0 0.000109673
0.000219547 0 0.000109773
0.000219746 0 0.000109872
0.000219945 0 0.000109972
0.000220144 0 0.000110071
0.000220343 0 0.000110171
0.000220542 0 0.00011027
0.000220741 0 0.00011037
0.00022094 0 0.000110469
0.000221139 0 0.000110569
0.000221338 0 0.000110668
0.000221537 0 0.000110768
0.000221736 0 0.000110867
0.000221935 0 0.000110967
0.000222134 0 0.000111066
0.000222333 0 0.000111166
0.000222532 0 0.000111265
0.000222731 0 0.000111365
0.00022293 0 0.000111464
0.000223129 0 0.000111564
0.000223328 0 0.000111663
0.000223527 0 0.000111763
0.000223726 0 0.000111862
0.000223925 0 0.000111962
0.000224124 0 0.000112061
0.000224323 0 0.000112161
0.000224522 0 0.00011226
0.000224721 0 0.00011236
0.00022492 0 0.000112459
0.000225119 0 0.000112559
0.000225318 0 0.000112658
0.000225517 0 0.000112758
0.000225716 0 0.000112857
0.000225915 0 0.000112956
0.000226114 0 0.000113056
0.000226313 0 0.000113155
0.000226512 0 0.000113255
0.000226711 0 0.000113354
0.00022691 0 0.000113454
0.000227109 0 0.000113553
0.000227308 0 0.000113653
0.000227507 0 0.000113752
0.000227706 0 0.000113852
0.000227905 0 0.000113951
0.000228104 0 0.000114051
0.000228303 0 0.00011415
0.000228502 0 0.00011425
0.000228701 0 0.000114349
0.0002289 0 0.000114449
0.000229099 0 0.000114548
0.000229298 0 0.000114648
0.000229497 0 0.000114747
0.000229696 0 0.000114847
0.000229895 0 0.000114946
0.000230094 0 0.000115046
0.000230293 0 0.000115145
0.000230492 0 0.000115245
0.000230691 0 0.000115344
0.00023089 0 0.000115444
0.000231089 0 0.000115543
0.000231288 0 0.000115643
0.000231487 0 0.000115742
0.000231686 0 0.000115842
0.000231885 0 0.000115941
0.000232084 0 0.000116041
0.000232283 0 0.00011614
0.000232482 0 0.00011624
0.000232681 0 0.000116339
0.00023288 0 0.000116439
0.000233079 0 0.000116538
0.000233278 0 0.000116638
0.000233477 0 0.000116737
0.000233676 0 0.000116837
0.000233875 0 0.000116936
0.000234074 0 0.000117036
0.000234273 0 0.000117135
0.000234472 0 0.000117235
0.000234671 0 0.000117334
0.00023487 0 0.000117434
0.000235069 0 0.000117533
0.000235268 0 0.000117633
0.000235467 0 0.000117732
0.000235666 0 0.000117832
0.000235865 0 0.000117931
0.000236064 0 0.000118031
0.000236263 0 0.00011813
0.000236462 0 0.00011823
0.000236661 0 0.000118329
0.00023686 0 0.000118429
0.000237059 0 0.000118528
0.000237258 0 0.000118628
0.000237457 0 0.000118727
0.000237656 0 0.000118827
0.000237855 0 0.000118926
0.000238054 0 0.000119026
0.000238253 0 0.000119125
0.000238452 0 0.000119225
0.000238651 0 0.000119324
0.00023885 0 0.000119424
0.000239049 0 0.000119523
0.000239248 0 0.000119623
0.000239447 0 0.000119722
0.000239646 0 0.000119822
0.000239845 0 0.000119921
0.000240044 0 0.000120021
0.000240243 0 0.00012012
0.000240442 0 0.00012022
0.000240641 0 0.000120319
0.00024084 0 0.000120419
0.000241039 0 0.000120518
0.000241238 0 0.000120618
0.000241437 0 0.000120717
0.000241636 0 0.000120817
0.000241835 0 0.000120916
0.000242034 0 0.000121016
0.000242233 0 0.000121115
0.000242432 0 0.000121215
0.000242631 0 0.000121314
0.00024283 0 0.000121414
0.000243029 0 0.000121513
0.000243228 0 0.000121613
0.000243427 0 0.000121712
0.000243626 0 0.000121812
0.000243825 0 0.000121911
0.000244024 0.00024426 0.000122011
0.000244223 0.000244061 0.00012211
0.000244422 0.000243862 0.00012221
0.000244621 0.000243663 0.000122309
0.00024482 0.000243465 0.000122409
0.000245019 0.000243268 0.000122508
0.000245218 0.00024307 0.000122608
0.000245417 0.000242873 0.000122707
0.000245616 0.000242676 0.000122807
0.000245815 0.00024248 0.000122906
0.000246014 0.000242284 0.000123006
0.000246213 0.000242088 0.000123105
0.000246412 0.000241892 0.000123205
0.000246611 0.000241697 0.000123304
0.00024681 0.000241502 0.000123404
0.000247009 0.000241308 0.000123503
0.000247208 0.000241113 0.000123603
0.000247407 0.000240919 0.000123702
0.000247606 0.000240726 0.000123802
0.000247805 0.000240532 0.000123901
0.000248004 0.000240339 0.000124001
0.000248203 0.000240147 0.000124101
0.000248402 0.000239954 0.0001242
0.000248601 0.000239762 0.0001243
0.0002488 0.00023957 0.000124399
0.000248999 0.000239379 0.000124499
0.000249198 0.000239188 0.000124598
0.000249397 0.000238997 0.000124698
0.000249596 0.000238806 0.000124797
0.000249795 0.000238616 0.000124897
0.000249994 0.000238426 0.000124996
0.000250193 0.000238236 0.000125096
0.000250392 0.000238047 0.000125195
0.000250591 0.000237858 0.000125295
0.00025079 0.000237669 0.000125394
0.000250989 0.000237481 0.000125494
0.000251188 0.000237293 0.000125593
0.000251387 0.000237105 0.000125693
0.000251586 0.000236917 0.000125792
0.000251785 0.00023673 0.000125892
0.000251984 0.000236543 0.000125991
0.000252183 0.000236356 0.000126091
0.000252382 0.00023617 0.00012619
0.000252581 0.000235984 0.00012629
0.00025278 0.000235798 0.000126389
0.000252979 0.000235613 0.000126489
0.000253178 0.000235427 0.000126588
0.000253377 0.000235242 0.000126688
0.000253576 0.000235058 0.000126787
0.000253775 0.000234874 0.000126887
0.000253974 0.000234689 0.000126986
0.000254173 0.000234506 0.000127086
0.000254372 0.000234322 0.000127185
0.000254571 0.000234139 0.000127285
0.00025477 0.000233956 0.000127384
0.000254969 0.000233774 0.000127484
0.000255168 0.000233591 0.000127583
0.000255367 0.000233409 0.000127683
0.000255566 0.000233227 0.000127782
0.000255765 0.000233046 0.000127882
0.000255964 0.000232865 0.000127981
0.000256163 0.000232684 0.000128081
0.000256362 0.000232503 0.00012818
0.000256561 0.000232323 0.00012828
0.00025676 0.000232143 0.000128379
0.000256959 0.000231963 0.000128479
0.000257158 0.000231783 0.000128578
0.000257357 0.000231604 0.000128678
0.000257556 0.000231425 0.000128777
0.000257755 0.000231247 0.000128877
0.000257954 0.000231068 0.000128976
0.000258153 0.00023089 0.000129076
0.000258352 0.000230712 0.000129175
0.000258551 0.000230535 0.000129275
0.00025875 0.000230357 0.000129374
0.000258949 0.00023018 0.000129474
0.000259148 0.000230004 0.000129573
0.000259347 0.000229827 0.000129673
0.000259546 0.000229651 0.000129772
0.000259745 0.000229475 0.000129872
0.000259944 0.000229299 0.000129971
0.000260143 0.000229124 0.000130071
0.000260342 0.000228949 0.00013017
0.000260541 0.000228774 0.00013027
0.00026074 0.000228599 0.000130369
0.000260939 0.000228425 0.000130469
0.000261138 0.000228251 0.000130568
0.000261337 0.000228077 0.000130668
0.000261536 0.000227903 0.000130767
0.000261735 0.00022773 0.000130867
0.000261934 0.000227557 0.000130966
0.000262133 0.000227384 0.000131066
0.000262332 0.000227212 0.000131165
0.000262531 0.000227039 0.000131265
0.00026273 0.000226867 0.000131364
0.000262929 0.000226696 0.000131464
0.000263128 0.000226524 0.000131563
0.000263327 0.000226353 0.000131663
0.000263526 0.000226182 0.000131762
0.000263725 0.000226011 0.000131862
0.000263924 0.000225841 0.000131961
0.000264123 0.000225671 0.000132061
0.000264322 0.000225501 0.00013216
0.000264521 0.000225331 0.00013226
0.00026472 0.000225162 0.00013236
0.000264919 0.000224993 0.000132459
0.000265118 0.000224824 0.000132559
0.000265317 0.000224655 0.000132658
0.000265516 0.000224487 0.000132758
0.000265715 0.000224319 0.000132857
0.000265914 0.000224151 0.000132957
0.000266113 0.000223983 0.000133056
0.000266312 0.000223816 0.000133156
0.000266511 0.000223649 0.000133255
0.00026671 0.000223482 0.000133355
0.000266909 0.000223315 0.000133454
0.000267108 0.000223149 0.000133554
0.000267307 0.000222983 0.000133653
0.000267506 0.000222817 0.000133753
0.000267705 0.000222651 0.000133852
0.000267904 0.000222486 0.000133952
0.000268103 0.000222321 0.000134051
0.000268302 0.000222156 0.000134151
0.000268501 0.000221991 0.00013425
0.0002687 0.000221827 0.00013435
0.000268899 0.000221662 0.000134449
0.000269098 0.000221498 0.000134549
0.000269297 0.000221335 0.000134648
0.000269496 0.000221171 0.000134748
0.000269695 0.000221008 0.000134847
0.000269894 0.000220845 0.000134947
0.000270093 0.000220682 0.000135046
0.000270292 0.00022052 0.000135146
0.000270491 0.000220358 0.000135245
0.00027069 0.000220196 0.000135345
0.000270889 0.000220034 0.000135444
0.000271088 0.000219872 0.000135544
0.000271287 0.000219711 0.000135643
0.000271486 0.00021955 0.000135743
0.000271685 0.000219389 0.000135842
0.000271884 0.000219229 0.000135942
0.000272083 0.000219068 0.000136041
0.000272282 0.000218908 0.000136141
0.000272481 0.000218748 0.00013624
0.00027268 0.000218589 0.00013634
0.000272879 0.000218429 0.000136439
0.000273078 0.00021827 0.000136539
0.000273277 0.000218111 0.000136638
0.000273476 0.000217952 0.000136738
0.000273675 0.000217794 0.000136837
0.000273874 0.000217636 0.000136937
0.000274073 0.000217478 0.000137036
0.000274272 0.00021732 0.000137136
0.000274471 0.000217162 0.000137235
0.00027467 0.000217005 0.000137335
0.000274869 0.000216848 0.000137434
0.000275068 0.000216691 0.000137534
0.000275267 0.000216534 0.000137633
0.000275466 0.000216378 0.000137733
0.000275665 0.000216222 0.000137832
0.000275864 0.000216066 0.000137932
0.000276063 0.00021591 0.000138031
0.000276262 0.000215754 0.000138131
0.000276461 0.000215599 0.00013823
0.00027666 0.000215444 0.00013833
0.000276859 0.000215289 0.000138429
0.000277058 0.000215134 0.000138529
0.000277257 0.00021498 0.000138628
0.000277456 0.000214826 0.000138728
0.000277655 0.000214672 0.000138827
0.000277854 0.000214518 0.000138927
0.000278053 0.000214364 0.000139026
0.000278252 0.000214211 0.000139126
0.000278451 0.000214058 0.000139225
0.00027865 0.000213905 0.000139325
0.000278849 0.000213753 0.000139424
0.000279048 0.0002136 0.000139524
0.000279247 0.000213448 0.000139623
0.000279446 0.000213296 0.000139723
0.000279645 0.000213144 0.000139822
0.000279844 0.000212992 0.000139922
0.000280043 0.000212841 0.000140021
0.000280242 0.00021269 0.000140121
0.000280441 0.000212539 0.00014022
0.00028064 0.000212388 0.00014032
0.000280839 0.000212238 0.000140419
0.000281038 0.000212087 0.000140519
0.000281237 0.000211937 0.000140619
0.000281436 0.000211788 0.000140718
0.000281635 0.000211638 0.000140818
0.000281834 0.000211488 0.000140917
0.000282033 0.000211339 0.000141017
0.000282232 0.00021119 0.000141116
0.000282431 0.000211041 0.000141216
0.00028263 0.000210893 0.000141315
0.000282829 0.000210744 0.000141415
0.000283028 0.000210596 0.000141514
0.000283227 0.000210448 0.000141614
0.000283426 0.0002103 0.000141713
0.000283625 0.000210153 0.000141813
0.000283824 0.000210006 0.000141912
0.000284023 0.000209858 0.000142012
0.000284222 0.000209711 0.000142111
0.000284421 0.000209565 0.000142211
0.00028462 0.000209418 0.00014231
0.000284819 0.000209272 0.00014241
0.000285018 0.000209126 0.000142509
0.000285217 0.00020898 0.000142609
0.000285416 0.000208834 0.000142708
0.000285615 0.000208689 0.000142808
0.000285814 0.000208543 0.000142907
0.000286013 0.000208398 0.000143007
0.000286212 0.000208253 0.000143106
0.000286411 0.000208109 0.000143206
0.00028661 0.000207964 0.000143305
0.000286809 0.00020782 0.000143405
0.000287008 0.000207676 0.000143504
0.000287207 0.000207532 0.000143604
0.000287406 0.000207388 0.000143703
0.000287605 0.000207245 0.000143803
0.000287804 0.000207101 0.000143902
0.000288003 0.000206958 0.000144002
0.000288202 0.000206815 0.000144101
0.000288401 0.000206672 0.000144201
0.0002886 0.00020653 0.0001443
0.000288799 0.000206388 0.0001444
0.000288998 0.000206246 0.000144499
0.000289197 0.000206104 0.000144599
0.000289396 0.000205962 0.000144698
0.000289595 0.00020582 0.000144798
0.000289794 0.000205679 0.000144897
0.000289993 0.000205538 0.000144997
0.000290192 0.000205397 0.000145096
0.000290391 0.000205256 0.000145196
0.00029059 0.000205116 0.000145295
0.000290789 0.000204975 0.000145395
0.000290988 0.000204835 0.000145494
0.000291187 0.000204695 0.000145594
0.000291386 0.000204555 0.000145693
0.000291585 0.000204416 0.000145793
0.000291784 0.000204276 0.000145892
0.000291983 0.000204137 0.000145992
0.000292182 0.000203998 0.000146091
0.000292381 0.000203859 0.000146191
0.00029258 0.00020372 0.00014629
0.000292779 0.000203582 0.00014639
0.000292978 0.000203444 0.000146489
0.000293177 0.000203306 0.000146589
0.000293376 0.000203168 0.000146688
0.000293575 0.00020303 0.000146788
0.000293774 0.000202892 0.000146887
0.000293973 0.000202755 0.000146987
0.000294172 0.000202618 0.000147086
0.000294371 0.000202481 0.000147186
0.00029457 0.000202344 0.000147285
0.000294769 0.000202207 0.000147385
0.000294968 0.000202071 0.000147484
0.000295167 0.000201935 0.000147584
0.000295366 0.000201799 0.000147683
0.000295565 0.000201663 0.000147783
0.000295764 0.000201527 0.000147882
0.000295963 0.000201392 0.000147982
0.000296162 0.000201256 0.000148081
0.000296361 0.000201121 0.000148181
0.00029656 0.000200986 0.00014828
0.000296759 0.000200851 0.00014838
0.000296958 0.000200717 0.000148479
0.000297157 0.000200582 0.000148579
0.000297356 0.000200448 0.000148678
0.000297555 0.000200314 0.000148778
0.000297754 0.00020018 0.000148878
0.000297953 0.000200046 0.000148977
0.000298152 0.000199913 0.000149077
0.000298351 0.00019978 0.000149176
0.00029855 0.000199646 0.000149276
0.000298749 0.000199513 0.000149375
0.000298948 0.000199381 0.000149475
0.000299147 0.000199248 0.000149574
0.000299346 0.000199115 0.000149674
0.000299545 0.000198983 0.000149773
0.000299744 0.000198851 0.000149873
0.000299943 0.000198719 0.000149972
0.000300142 0.000198587 0.000150072
0.000300341 0.000198456 0.000150171
0.00030054 0.000198324 0.000150271
0.000300739 0.000198193 0.00015037
0.000300938 0.000198062 0.00015047
0.000301137 0.000197931 0.000150569
0.000301336 0.0001978 0.000150669
0.000301535 0.00019767 0.000150768
0.000301734 0.00019754 0.000150868
0.000301933 0.000197409 0.000150967
0.000302132 0.000197279 0.000151067
0.000302331 0.000197149 0.000151166
0.00030253 0.00019702 0.000151266
0.000302729 0.00019689 0.000151365
0.000302928 0.000196761 0.000151465
0.000303127 0.000196632 0.000151564
0.000303326 0.000196503 0.000151664
0.000303525 0.000196374 0.000151763
0.000303724 0.000196245 0.000151863
0.000303923 0.000196117 0.000151962
0.000304122 0.000195988 0.000152062
0.000304321 0.00019586 0.000152161
0.00030452 0.000195732 0.000152261
0.000304719 0.000195604 0.00015236
0.000304918 0.000195477 0.00015246
0.000305117 0.000195349 0.000152559
0.000305316 0.000195222 0.000152659
0.000305515 0.000195095 0.000152758
0.000305714 0.000194968 0.000152858
0.000305913 0.000194841 0.000152957
0.000306112 0.000194714 0.000153057
0.000306311 0.000194588 0.000153156
0.00030651 0.000194461 0.000153256
0.000306709 0.000194335 0.000153355
0.000306908 0.000194209 0.000153455
0.000307107 0.000194083 0.000153554
0.000307306 0.000193958 0.000153654
0.000307505 0.000193832 0.000153753
0.000307704 0.000193707 0.000153853
0.000307903 0.000193582 0.000153952
0.000308102 0.000193456 0.000154052
0.000308301 0.000193332 0.000154151
0.0003085 0.000193207 0.000154251
0.000308699 0.000193082 0.00015435
0.000308898 0.000192958 0.00015445
0.000309097 0.000192834 0.000154549
0.000309296 0.00019271 0.000154649
0.000309495 0.000192586 0.000154748
0.000309694 0.000192462 0.000154848
0.000309893 0.000192338 0.000154947
0.000310092 0.000192215 0.000155047
0.000310291 0.000192092 0.000155146
0.00031049 0.000191969 0.000155246
0.000310689 0.000191846 0.000155345
0.000310888 0.000191723 0.000155445
0.000311087 0.0001916 0.000155544
0.000311286 0.000191478 0.000155644
0.000311485 0.000191355 0.000155743
0.000311684 0.000191233 0.000155843
0.000311883 0.000191111 0.000155942
0.000312082 0.000190989 0.000156042
0.000312281 0.000190867 0.000156141
0.00031248 0.000190746 0.000156241
0.000312679 0.000190625 0.00015634
0.000312878 0.000190503 0.00015644
0.000313077 0.000190382 0.000156539
0.000313276 0.000190261 0.000156639
0.000313475 0.00019014 0.000156738
0.000313674 0.00019002 0.000156838
0.000313873 0.000189899 0.000156937
0.000314072 0.000189779 0.000157037
0.000314271 0.000189659 0.000157136
0.00031447 0.000189539 0.000157236
0.000314669 0.000189419 0.000157336
0.000314868 0.000189299 0.000157435
0.000315067 0.00018918 0.000157535
0.000315266 0.00018906 0.000157634
0.000315465 0.000188941 0.000157734
0.000315664 0.000188822 0.000157833
0.000315863 0.000188703 0.000157933
0.000316062 0.000188584 0.000158032
0.000316261 0.000188465 0.000158132
0.00031646 0.000188347 0.000158231
0.000316659 0.000188228 0.000158331
0.000316858 0.00018811 0.00015843
0.000317057 0.000187992 0.00015853
0.000317256 0.000187874 0.000158629
0.000317455 0.000187756 0.000158729
0.000317654 0.000187639 0.000158828
0.000317853 0.000187521 0.000158928
0.000318052 0.000187404 0.000159027
0.000318251 0.000187287 0.000159127
0.00031845 0.00018717 0.000159226
0.000318649 0.000187053 0.000159326
0.000318848 0.000186936 0.000159425
0.000319047 0.00018682 0.000159525
0.000319246 0.000186703 0.000159624
0.000319445 0.000186587 0.000159724
0.000319644 0.000186471 0.000159823
0.000319843 0.000186355 0.000159923
0.000320042 0.000186239 0.000160022
0.000320241 0.000186123 0.000160122
0.00032044 0.000186007 0.000160221
0.000320639 0.000185892 0.000160321
0.000320838 0.000185777 0.00016042
0.000321037 0.000185661 0.00016052
0.000321236 0.000185546 0.000160619
0.000321435 0.000185432 0.000160719
0.000321634 0.000185317 0.000160818
0.000321833 0.000185202 0.000160918
0.000322032 0.000185088 0.000161017
0.000322231 0.000184973 0.000161117
0.00032243 0.000184859 0.000161216
0.000322629 0.000184745 0.000161316
0.000322828 0.000184631 0.000161415
0.000323027 0.000184518 0.000161515
0.000323226 0.000184404 0.000161614
0.000323425 0.000184291 0.000161714
0.000323624 0.000184177 0.000161813
0.000323823 0.000184064 0.000161913
0.000324022 0.000183951 0.000162012
0.000324221 0.000183838 0.000162112
0.00032442 0.000183725 0.000162211
0.000324619 0.000183613 0.000162311
0.000324818 0.0001835 0.00016241
0.000325017 0.000183388 0.00016251
0.000325216 0.000183276 0.000162609
0.000325415 0.000183164 0.000162709
0.000325614 0.000183052 0.000162808
0.000325813 0.00018294 0.000162908
0.000326012 0.000182828 0.000163007
0.000326211 0.000182717 0.000163107
0.00032641 0.000182605 0.000163206
0.000326609 0.000182494 0.000163306
0.000326808 0.000182383 0.000163405
0.000327007 0.000182272 0.000163505
0.000327206 0.000182161 0.000163604
0.000327405 0.00018205 0.000163704
0.000327604 0.00018194 0.000163803
0.000327803 0.000181829 0.000163903
0.000328002 0.000181719 0.000164002
0.000328201 0.000181609 0.000164102
0.0003284 0.000181499 0.000164201
0.000328599 0.000181389 0.000164301
0.000328798 0.000181279 0.0001644
0.000328997 0.000181169 0.0001645
0.000329196 0.00018106 0.000164599
0.000329395 0.00018095 0.000164699
